pct,month_date,shooting_incidents,shots_fired_incidents,gun_violence_count
93,2021-10-01,0,0,0
93,2021-11-01,0,0,0
93,2021-12-01,0,0,0
93,2022-01-01,0,0,0
93,2022-02-01,0,0,0
93,2022-03-01,0,0,0
93,2022-04-01,0,0,0
93,2022-05-01,0,0,0
93,2022-06-01,0,0,0
93,2022-07-01,0,0,0
93,2022-08-01,0,0,0
93,2022-09-01,0,0,0
93,2022-10-01,0,0,0
93,2022-11-01,0,0,0
93,2022-12-01,0,0,0
93,2023-01-01,0,0,0
93,2023-02-01,0,0,0
93,2023-03-01,0,0,0
93,2023-04-01,0,0,0
93,2023-05-01,0,0,0
93,2023-06-01,0,0,0
93,2023-07-01,0,0,0
93,2023-08-01,0,0,0
93,2023-09-01,0,0,0
93,2023-10-01,0,0,0
93,2023-11-01,0,0,0
93,2023-12-01,0,0,0
93,2024-01-01,0,0,0
93,2024-02-01,0,0,0
93,2024-03-01,0,0,0
93,2024-04-01,0,0,0
93,2024-05-01,0,0,0
93,2024-06-01,0,0,0
93,2024-07-01,0,0,0
93,2024-08-01,0,0,0
93,2024-09-01,0,0,0
93,2024-10-01,0,0,0
93,2024-11-01,0,0,0
93,2024-12-01,0,0,0
93,2025-01-01,0,0,0
93,2025-02-01,0,0,0
93,2025-03-01,0,0,0
93,2025-04-01,0,0,0
93,2025-05-01,0,0,0
93,2025-06-01,0,0,0
93,2025-07-01,0,0,0
93,2025-08-01,0,0,0
93,2025-09-01,0,0,0
93,2025-10-01,0,0,0
93,2025-11-01,0,0,0
93,2025-12-01,0,0,0
94,2018-01-01,0,0,0
94,2018-02-01,0,0,0
94,2018-03-01,1,1,2
94,2018-04-01,0,0,0
94,2018-05-01,0,0,0
94,2018-06-01,0,0,0
94,2018-07-01,0,0,0
94,2018-08-01,1,1,2
94,2018-09-01,1,1,2
94,2018-10-01,0,0,0
94,2018-11-01,0,0,0
94,2018-12-01,0,2,2
94,2019-01-01,1,0,1
94,2019-02-01,0,0,0
94,2019-03-01,0,0,0
94,2019-04-01,0,0,0
94,2019-05-01,0,0,0
94,2019-06-01,1,0,1
94,2019-07-01,0,0,0
94,2019-08-01,0,0,0
94,2019-09-01,0,0,0
94,2019-10-01,0,0,0
94,2019-11-01,0,0,0
94,2019-12-01,0,0,0
94,2020-01-01,0,0,0
94,2020-02-01,0,0,0
94,2020-03-01,0,1,1
94,2020-04-01,0,0,0
94,2020-05-01,0,0,0
94,2020-06-01,1,1,2
94,2020-07-01,2,1,3
94,2020-08-01,1,1,2
94,2020-09-01,1,1,2
94,2020-10-01,0,0,0
94,2020-11-01,0,0,0
94,2020-12-01,0,0,0
94,2021-01-01,0,0,0
94,2021-02-01,0,0,0
94,2021-03-01,1,1,2
94,2021-04-01,0,0,0
94,2021-05-01,0,0,0
94,2021-06-01,1,1,2
94,2021-07-01,0,0,0
94,2021-08-01,1,0,1
94,2021-09-01,2,4,6
94,2021-10-01,0,0,0
94,2021-11-01,0,1,1
94,2021-12-01,0,0,0
94,2022-01-01,1,0,1
94,2022-02-01,1,1,2
94,2022-03-01,0,1,1
94,2022-04-01,0,1,1
94,2022-05-01,0,2,2
94,2022-06-01,0,1,1
94,2022-07-01,1,0,1
94,2022-08-01,3,3,6
94,2022-09-01,1,2,3
94,2022-10-01,1,0,1
94,2022-11-01,0,0,0
94,2022-12-01,0,0,0
94,2023-01-01,0,0,0
94,2023-02-01,0,3,3
94,2023-03-01,0,2,2
94,2023-04-01,0,0,0
94,2023-05-01,0,0,0
94,2023-06-01,0,0,0
94,2023-07-01,0,2,2
94,2023-08-01,0,0,0
94,2023-09-01,1,0,1
94,2023-10-01,0,0,0
94,2023-11-01,0,1,1
94,2023-12-01,0,0,0
94,2024-01-01,0,0,0
94,2024-02-01,0,0,0
94,2024-03-01,0,1,1
94,2024-04-01,0,0,0
94,2024-05-01,0,0,0
94,2024-06-01,0,0,0
94,2024-07-01,1,2,3
94,2024-08-01,0,0,0
94,2024-09-01,1,1,2
94,2024-10-01,0,0,0
94,2024-11-01,0,0,0
94,2024-12-01,0,1,1
94,2025-01-01,0,0,0
94,2025-02-01,0,0,0
94,2025-03-01,0,0,0
94,2025-04-01,2,0,2
94,2025-05-01,0,0,0
94,2025-06-01,0,2,2
94,2025-07-01,1,1,2
94,2025-08-01,0,0,0
94,2025-09-01,0,0,0
94,2025-10-01,1,1,2
94,2025-11-01,0,0,0
94,2025-12-01,0,0,0
95,2018-01-01,0,0,0
95,2018-02-01,0,0,0
95,2018-03-01,0,0,0
95,2018-04-01,0,0,0
95,2018-05-01,0,0,0
95,2018-06-01,0,0,0
95,2018-07-01,0,0,0
95,2018-08-01,0,0,0
95,2018-09-01,0,0,0
95,2018-10-01,0,0,0
95,2018-11-01,0,0,0
95,2018-12-01,0,0,0
95,2019-01-01,0,0,0
95,2019-02-01,0,0,0
95,2019-03-01,0,0,0
95,2019-04-01,0,0,0
95,2019-05-01,0,0,0
95,2019-06-01,0,0,0
95,2019-07-01,0,0,0
95,2019-08-01,0,0,0
95,2019-09-01,0,0,0
95,2019-10-01,0,0,0
95,2019-11-01,0,0,0
95,2019-12-01,0,0,0
95,2020-01-01,0,0,0
95,2020-02-01,0,0,0
95,2020-03-01,0,0,0
95,2020-04-01,0,0,0
95,2020-05-01,0,0,0
95,2020-06-01,0,0,0
95,2020-07-01,0,0,0
95,2020-08-01,0,0,0
95,2020-09-01,0,0,0
95,2020-10-01,0,0,0
95,2020-11-01,0,0,0
95,2020-12-01,0,0,0
95,2021-01-01,0,0,0
95,2021-02-01,0,0,0
95,2021-03-01,0,0,0
95,2021-04-01,0,0,0
95,2021-05-01,0,0,0
95,2021-06-01,0,0,0
95,2021-07-01,0,0,0
95,2021-08-01,0,0,0
95,2021-09-01,0,0,0
95,2021-10-01,0,0,0
95,2021-11-01,0,0,0
95,2021-12-01,0,0,0
95,2022-01-01,0,0,0
95,2022-02-01,0,0,0
95,2022-03-01,0,0,0
95,2022-04-01,0,0,0
95,2022-05-01,0,0,0
95,2022-06-01,0,0,0
95,2022-07-01,0,0,0
95,2022-08-01,0,0,0
95,2022-09-01,0,0,0
95,2022-10-01,0,0,0
95,2022-11-01,0,0,0
95,2022-12-01,0,0,0
95,2023-01-01,0,0,0
95,2023-02-01,0,0,0
95,2023-03-01,0,0,0
95,2023-04-01,0,0,0
95,2023-05-01,0,0,0
95,2023-06-01,0,0,0
95,2023-07-01,0,0,0
95,2023-08-01,0,0,0
95,2023-09-01,0,0,0
95,2023-10-01,0,0,0
95,2023-11-01,0,0,0
95,2023-12-01,0,0,0
95,2024-01-01,0,0,0
95,2024-02-01,0,0,0
95,2024-03-01,0,0,0
95,2024-04-01,0,0,0
95,2024-05-01,0,0,0
95,2024-06-01,0,0,0
95,2024-07-01,0,0,0
95,2024-08-01,0,0,0
95,2024-09-01,0,0,0
95,2024-10-01,0,0,0
95,2024-11-01,0,0,0
95,2024-12-01,0,0,0
95,2025-01-01,0,0,0
95,2025-02-01,0,0,0
95,2025-03-01,0,0,0
95,2025-04-01,0,0,0
95,2025-05-01,0,0,0
95,2025-06-01,0,0,0
95,2025-07-01,0,0,0
95,2025-08-01,0,0,0
95,2025-09-01,0,0,0
95,2025-10-01,0,0,0
95,2025-11-01,0,0,0
95,2025-12-01,0,0,0
96,2018-01-01,0,0,0
96,2018-02-01,0,0,0
96,2018-03-01,0,0,0
96,2018-04-01,0,0,0
96,2018-05-01,0,0,0
96,2018-06-01,0,0,0
96,2018-07-01,0,0,0
96,2018-08-01,0,0,0
96,2018-09-01,0,0,0
96,2018-10-01,0,0,0
96,2018-11-01,0,0,0
96,2018-12-01,0,0,0
96,2019-01-01,0,0,0
96,2019-02-01,0,0,0
96,2019-03-01,0,0,0
96,2019-04-01,0,0,0
96,2019-05-01,0,0,0
96,2019-06-01,0,0,0
96,2019-07-01,0,0,0
96,2019-08-01,0,0,0
96,2019-09-01,0,0,0
96,2019-10-01,0,0,0
96,2019-11-01,0,0,0
96,2019-12-01,0,0,0
96,2020-01-01,0,0,0
96,2020-02-01,0,0,0
96,2020-03-01,0,0,0
96,2020-04-01,0,0,0
96,2020-05-01,0,0,0
96,2020-06-01,0,0,0
96,2020-07-01,0,0,0
96,2020-08-01,0,0,0
96,2020-09-01,0,0,0
96,2020-10-01,0,0,0
96,2020-11-01,0,0,0
96,2020-12-01,0,0,0
96,2021-01-01,0,0,0
96,2021-02-01,0,0,0
96,2021-03-01,0,0,0
96,2021-04-01,0,0,0
96,2021-05-01,0,0,0
96,2021-06-01,0,0,0
96,2021-07-01,0,0,0
96,2021-08-01,0,0,0
96,2021-09-01,0,0,0
96,2021-10-01,0,0,0
96,2021-11-01,0,0,0
96,2021-12-01,0,0,0
96,2022-01-01,0,0,0
96,2022-02-01,0,0,0
96,2022-03-01,0,0,0
96,2022-04-01,0,0,0
96,2022-05-01,0,0,0
96,2022-06-01,0,0,0
96,2022-07-01,0,0,0
96,2022-08-01,0,0,0
96,2022-09-01,0,0,0
96,2022-10-01,0,0,0
96,2022-11-01,0,0,0
96,2022-12-01,0,0,0
96,2023-01-01,0,0,0
96,2023-02-01,0,0,0
96,2023-03-01,0,0,0
96,2023-04-01,0,0,0
96,2023-05-01,0,0,0
96,2023-06-01,0,0,0
96,2023-07-01,0,0,0
96,2023-08-01,0,0,0
96,2023-09-01,0,0,0
96,2023-10-01,0,0,0
96,2023-11-01,0,0,0
96,2023-12-01,0,0,0
96,2024-01-01,0,0,0
96,2024-02-01,0,0,0
96,2024-03-01,0,0,0
96,2024-04-01,0,0,0
96,2024-05-01,0,0,0
96,2024-06-01,0,0,0
96,2024-07-01,0,0,0
96,2024-08-01,0,0,0
96,2024-09-01,0,0,0
96,2024-10-01,0,0,0
96,2024-11-01,0,0,0
96,2024-12-01,0,0,0
96,2025-01-01,0,0,0
96,2025-02-01,0,0,0
96,2025-03-01,0,0,0
96,2025-04-01,0,0,0
96,2025-05-01,0,0,0
96,2025-06-01,0,0,0
96,2025-07-01,0,0,0
96,2025-08-01,0,0,0
96,2025-09-01,0,0,0
96,2025-10-01,0,0,0
96,2025-11-01,0,0,0
96,2025-12-01,0,0,0
97,2018-01-01,0,0,0
97,2018-02-01,0,0,0
97,2018-03-01,0,0,0
97,2018-04-01,0,0,0
97,2018-05-01,0,0,0
97,2018-06-01,0,0,0
97,2018-07-01,0,0,0
97,2018-08-01,0,0,0
97,2018-09-01,0,0,0
97,2018-10-01,0,0,0
97,2018-11-01,0,0,0
97,2018-12-01,0,0,0
97,2019-01-01,0,0,0
97,2019-02-01,0,0,0
97,2019-03-01,0,0,0
97,2019-04-01,0,0,0
97,2019-05-01,0,0,0
97,2019-06-01,0,0,0
97,2019-07-01,0,0,0
97,2019-08-01,0,0,0
97,2019-09-01,0,0,0
97,2019-10-01,0,0,0
97,2019-11-01,0,0,0
97,2019-12-01,0,0,0
97,2020-01-01,0,0,0
97,2020-02-01,0,0,0
97,2020-03-01,0,0,0
97,2020-04-01,0,0,0
97,2020-05-01,0,0,0
97,2020-06-01,0,0,0
97,2020-07-01,0,0,0
97,2020-08-01,0,0,0
97,2020-09-01,0,0,0
97,2020-10-01,0,0,0
97,2020-11-01,0,0,0
97,2020-12-01,0,0,0
97,2021-01-01,0,0,0
97,2021-02-01,0,0,0
97,2021-03-01,0,0,0
97,2021-04-01,0,0,0
97,2021-05-01,0,0,0
97,2021-06-01,0,0,0
97,2021-07-01,0,0,0
97,2021-08-01,0,0,0
97,2021-09-01,0,0,0
97,2021-10-01,0,0,0
97,2021-11-01,0,0,0
97,2021-12-01,0,0,0
97,2022-01-01,0,0,0
97,2022-02-01,0,0,0
97,2022-03-01,0,0,0
97,2022-04-01,0,0,0
97,2022-05-01,0,0,0
97,2022-06-01,0,0,0
97,2022-07-01,0,0,0
97,2022-08-01,0,0,0
97,2022-09-01,0,0,0
97,2022-10-01,0,0,0
97,2022-11-01,0,0,0
97,2022-12-01,0,0,0
97,2023-01-01,0,0,0
97,2023-02-01,0,0,0
97,2023-03-01,0,0,0
97,2023-04-01,0,0,0
97,2023-05-01,0,0,0
97,2023-06-01,0,0,0
97,2023-07-01,0,0,0
97,2023-08-01,0,0,0
97,2023-09-01,0,0,0
97,2023-10-01,0,0,0
97,2023-11-01,0,0,0
97,2023-12-01,0,0,0
97,2024-01-01,0,0,0
97,2024-02-01,0,0,0
97,2024-03-01,0,0,0
97,2024-04-01,0,0,0
97,2024-05-01,0,0,0
97,2024-06-01,0,0,0
97,2024-07-01,0,0,0
97,2024-08-01,0,0,0
97,2024-09-01,0,0,0
97,2024-10-01,0,0,0
97,2024-11-01,0,0,0
97,2024-12-01,0,0,0
97,2025-01-01,0,0,0
97,2025-02-01,0,0,0
97,2025-03-01,0,0,0
97,2025-04-01,0,0,0
97,2025-05-01,0,0,0
97,2025-06-01,0,0,0
97,2025-07-01,0,0,0
97,2025-08-01,0,0,0
97,2025-09-01,0,0,0
97,2025-10-01,0,0,0
97,2025-11-01,0,0,0
97,2025-12-01,0,0,0
98,2018-01-01,0,0,0
98,2018-02-01,0,0,0
98,2018-03-01,0,0,0
98,2018-04-01,0,0,0
98,2018-05-01,0,0,0
98,2018-06-01,0,0,0
98,2018-07-01,0,0,0
98,2018-08-01,0,0,0
98,2018-09-01,0,0,0
98,2018-10-01,0,0,0
98,2018-11-01,0,0,0
98,2018-12-01,0,0,0
98,2019-01-01,0,0,0
98,2019-02-01,0,0,0
98,2019-03-01,0,0,0
98,2019-04-01,0,0,0
98,2019-05-01,0,0,0
98,2019-06-01,0,0,0
98,2019-07-01,0,0,0
98,2019-08-01,0,0,0
98,2019-09-01,0,0,0
98,2019-10-01,0,0,0
98,2019-11-01,0,0,0
98,2019-12-01,0,0,0
98,2020-01-01,0,0,0
98,2020-02-01,0,0,0
98,2020-03-01,0,0,0
98,2020-04-01,0,0,0
98,2020-05-01,0,0,0
98,2020-06-01,0,0,0
98,2020-07-01,0,0,0
98,2020-08-01,0,0,0
98,2020-09-01,0,0,0
98,2020-10-01,0,0,0
98,2020-11-01,0,0,0
98,2020-12-01,0,0,0
98,2021-01-01,0,0,0
98,2021-02-01,0,0,0
98,2021-03-01,0,0,0
98,2021-04-01,0,0,0
98,2021-05-01,0,0,0
98,2021-06-01,0,0,0
98,2021-07-01,0,0,0
98,2021-08-01,0,0,0
98,2021-09-01,0,0,0
98,2021-10-01,0,0,0
98,2021-11-01,0,0,0
98,2021-12-01,0,0,0
98,2022-01-01,0,0,0
98,2022-02-01,0,0,0
98,2022-03-01,0,0,0
98,2022-04-01,0,0,0
98,2022-05-01,0,0,0
98,2022-06-01,0,0,0
98,2022-07-01,0,0,0
98,2022-08-01,0,0,0
98,2022-09-01,0,0,0
98,2022-10-01,0,0,0
98,2022-11-01,0,0,0
98,2022-12-01,0,0,0
98,2023-01-01,0,0,0
98,2023-02-01,0,0,0
98,2023-03-01,0,0,0
98,2023-04-01,0,0,0
98,2023-05-01,0,0,0
98,2023-06-01,0,0,0
98,2023-07-01,0,0,0
98,2023-08-01,0,0,0
98,2023-09-01,0,0,0
98,2023-10-01,0,0,0
98,2023-11-01,0,0,0
98,2023-12-01,0,0,0
98,2024-01-01,0,0,0
98,2024-02-01,0,0,0
98,2024-03-01,0,0,0
98,2024-04-01,0,0,0
98,2024-05-01,0,0,0
98,2024-06-01,0,0,0
98,2024-07-01,0,0,0
98,2024-08-01,0,0,0
98,2024-09-01,0,0,0
98,2024-10-01,0,0,0
98,2024-11-01,0,0,0
98,2024-12-01,0,0,0
98,2025-01-01,0,0,0
98,2025-02-01,0,0,0
98,2025-03-01,0,0,0
98,2025-04-01,0,0,0
98,2025-05-01,0,0,0
98,2025-06-01,0,0,0
98,2025-07-01,0,0,0
98,2025-08-01,0,0,0
98,2025-09-01,0,0,0
98,2025-10-01,0,0,0
98,2025-11-01,0,0,0
98,2025-12-01,0,0,0
99,2018-01-01,0,0,0
99,2018-02-01,0,0,0
99,2018-03-01,0,0,0
99,2018-04-01,0,0,0
99,2018-05-01,0,0,0
99,2018-06-01,0,0,0
99,2018-07-01,0,0,0
99,2018-08-01,0,0,0
99,2018-09-01,0,0,0
99,2018-10-01,0,0,0
99,2018-11-01,0,0,0
99,2018-12-01,0,0,0
99,2019-01-01,0,0,0
99,2019-02-01,0,0,0
99,2019-03-01,0,0,0
99,2019-04-01,0,0,0
99,2019-05-01,0,0,0
99,2019-06-01,0,0,0
99,2019-07-01,0,0,0
99,2019-08-01,0,0,0
99,2019-09-01,0,0,0
99,2019-10-01,0,0,0
99,2019-11-01,0,0,0
99,2019-12-01,0,0,0
99,2020-01-01,0,0,0
99,2020-02-01,0,0,0
99,2020-03-01,0,0,0
99,2020-04-01,0,0,0
99,2020-05-01,0,0,0
99,2020-06-01,0,0,0
99,2020-07-01,0,0,0
99,2020-08-01,0,0,0
99,2020-09-01,0,0,0
99,2020-10-01,0,0,0
99,2020-11-01,0,0,0
99,2020-12-01,0,0,0
99,2021-01-01,0,0,0
99,2021-02-01,0,0,0
99,2021-03-01,0,0,0
99,2021-04-01,0,0,0
99,2021-05-01,0,0,0
99,2021-06-01,0,0,0
99,2021-07-01,0,0,0
99,2021-08-01,0,0,0
99,2021-09-01,0,0,0
99,2021-10-01,0,0,0
99,2021-11-01,0,0,0
99,2021-12-01,0,0,0
99,2022-01-01,0,0,0
99,2022-02-01,0,0,0
99,2022-03-01,0,0,0
99,2022-04-01,0,0,0
99,2022-05-01,0,0,0
99,2022-06-01,0,0,0
99,2022-07-01,0,0,0
99,2022-08-01,0,0,0
99,2022-09-01,0,0,0
99,2022-10-01,0,0,0
99,2022-11-01,0,0,0
99,2022-12-01,0,0,0
99,2023-01-01,0,0,0
99,2023-02-01,0,0,0
99,2023-03-01,0,0,0
99,2023-04-01,0,0,0
99,2023-05-01,0,0,0
99,2023-06-01,0,0,0
99,2023-07-01,0,0,0
99,2023-08-01,0,0,0
99,2023-09-01,0,0,0
99,2023-10-01,0,0,0
99,2023-11-01,0,0,0
99,2023-12-01,0,0,0
99,2024-01-01,0,0,0
99,2024-02-01,0,0,0
99,2024-03-01,0,0,0
99,2024-04-01,0,0,0
99,2024-05-01,0,0,0
99,2024-06-01,0,0,0
99,2024-07-01,0,0,0
99,2024-08-01,0,0,0
99,2024-09-01,0,0,0
99,2024-10-01,0,0,0
99,2024-11-01,0,0,0
99,2024-12-01,0,0,0
99,2025-01-01,0,0,0
99,2025-02-01,0,0,0
99,2025-03-01,0,0,0
99,2025-04-01,0,0,0
99,2025-05-01,0,0,0
99,2025-06-01,0,0,0
99,2025-07-01,0,0,0
99,2025-08-01,0,0,0
99,2025-09-01,0,0,0
99,2025-10-01,0,0,0
99,2025-11-01,0,0,0
99,2025-12-01,0,0,0
100,2018-01-01,0,0,0
100,2018-02-01,0,0,0
100,2018-03-01,0,0,0
100,2018-04-01,1,0,1
100,2018-05-01,1,1,2
100,2018-06-01,0,0,0
100,2018-07-01,0,1,1
100,2018-08-01,0,1,1
100,2018-09-01,0,1,1
100,2018-10-01,0,0,0
100,2018-11-01,0,3,3
100,2018-12-01,0,2,2
100,2019-01-01,0,0,0
100,2019-02-01,0,1,1
100,2019-03-01,0,2,2
100,2019-04-01,0,0,0
100,2019-05-01,1,1,2
100,2019-06-01,0,0,0
100,2019-07-01,0,2,2
100,2019-08-01,0,0,0
100,2019-09-01,0,1,1
100,2019-10-01,1,1,2
100,2019-11-01,0,1,1
100,2019-12-01,1,1,2
100,2020-01-01,2,3,5
100,2020-02-01,0,0,0
100,2020-03-01,1,0,1
100,2020-04-01,0,0,0
100,2020-05-01,1,2,3
100,2020-06-01,3,2,5
100,2020-07-01,0,1,1
100,2020-08-01,1,3,4
100,2020-09-01,2,4,6
100,2020-10-01,2,3,5
100,2020-11-01,1,4,5
100,2020-12-01,0,1,1
100,2021-01-01,0,2,2
100,2021-02-01,1,1,2
100,2021-03-01,2,5,7
100,2021-04-01,0,4,4
100,2021-05-01,2,1,3
100,2021-06-01,1,2,3
100,2021-07-01,1,2,3
100,2021-08-01,1,0,1
100,2021-09-01,0,2,2
100,2021-10-01,2,3,5
100,2021-11-01,0,2,2
100,2021-12-01,0,1,1
100,2022-01-01,0,0,0
100,2022-02-01,1,0,1
100,2022-03-01,0,1,1
100,2022-04-01,1,5,6
100,2022-05-01,0,2,2
100,2022-06-01,1,4,5
100,2022-07-01,1,0,1
100,2022-08-01,1,2,3
100,2022-09-01,0,0,0
100,2022-10-01,0,0,0
100,2022-11-01,2,3,5
100,2022-12-01,0,0,0
100,2023-01-01,1,1,2
100,2023-02-01,1,0,1
100,2023-03-01,0,1,1
100,2023-04-01,0,1,1
100,2023-05-01,0,0,0
100,2023-06-01,3,2,5
100,2023-07-01,0,2,2
100,2023-08-01,0,1,1
100,2023-09-01,0,1,1
100,2023-10-01,0,0,0
100,2023-11-01,0,1,1
100,2023-12-01,0,1,1
100,2024-01-01,0,1,1
100,2024-02-01,1,2,3
100,2024-03-01,1,0,1
100,2024-04-01,0,2,2
100,2024-05-01,1,2,3
100,2024-06-01,2,1,3
100,2024-07-01,0,1,1
100,2024-08-01,0,1,1
100,2024-09-01,0,1,1
100,2024-10-01,0,1,1
100,2024-11-01,0,1,1
100,2024-12-01,0,3,3
100,2025-01-01,0,3,3
100,2025-02-01,0,0,0
100,2025-03-01,0,0,0
100,2025-04-01,0,1,1
100,2025-05-01,0,0,0
100,2025-06-01,2,3,5
100,2025-07-01,0,0,0
100,2025-08-01,3,6,9
100,2025-09-01,0,0,0
100,2025-10-01,0,1,1
100,2025-11-01,0,0,0
100,2025-12-01,0,0,0
101,2018-01-01,4,2,6
101,2018-02-01,1,0,1
101,2018-03-01,0,1,1
101,2018-04-01,2,5,7
101,2018-05-01,0,3,3
101,2018-06-01,0,2,2
101,2018-07-01,0,2,2
101,2018-08-01,4,2,6
101,2018-09-01,0,0,0
101,2018-10-01,0,2,2
101,2018-11-01,0,0,0
101,2018-12-01,1,0,1
101,2019-01-01,0,1,1
101,2019-02-01,2,4,6
101,2019-03-01,1,1,2
101,2019-04-01,0,0,0
101,2019-05-01,0,2,2
101,2019-06-01,3,5,8
101,2019-07-01,0,0,0
101,2019-08-01,0,5,5
101,2019-09-01,3,8,11
101,2019-10-01,0,3,3
101,2019-11-01,1,2,3
101,2019-12-01,0,0,0
101,2020-01-01,1,3,4
101,2020-02-01,6,5,11
101,2020-03-01,0,3,3
101,2020-04-01,3,4,7
101,2020-05-01,2,3,5
101,2020-06-01,2,15,17
101,2020-07-01,9,7,16
101,2020-08-01,5,7,12
101,2020-09-01,4,4,8
101,2020-10-01,1,10,11
101,2020-11-01,3,12,15
101,2020-12-01,3,6,9
101,2021-01-01,1,5,6
101,2021-02-01,2,5,7
101,2021-03-01,1,12,13
101,2021-04-01,0,4,4
101,2021-05-01,4,9,13
101,2021-06-01,3,8,11
101,2021-07-01,3,12,15
101,2021-08-01,5,6,11
101,2021-09-01,2,3,5
101,2021-10-01,3,3,6
101,2021-11-01,1,3,4
101,2021-12-01,1,4,5
101,2022-01-01,0,5,5
101,2022-02-01,4,8,12
101,2022-03-01,3,5,8
101,2022-04-01,2,8,10
101,2022-05-01,0,4,4
101,2022-06-01,0,6,6
101,2022-07-01,7,10,17
101,2022-08-01,2,2,4
101,2022-09-01,0,3,3
101,2022-10-01,1,4,5
101,2022-11-01,0,3,3
101,2022-12-01,2,3,5
101,2023-01-01,2,4,6
101,2023-02-01,1,1,2
101,2023-03-01,0,5,5
101,2023-04-01,1,2,3
101,2023-05-01,1,5,6
101,2023-06-01,0,5,5
101,2023-07-01,1,5,6
101,2023-08-01,0,3,3
101,2023-09-01,1,1,2
101,2023-10-01,3,4,7
101,2023-11-01,2,2,4
101,2023-12-01,0,3,3
101,2024-01-01,1,3,4
101,2024-02-01,0,1,1
101,2024-03-01,1,0,1
101,2024-04-01,2,2,4
101,2024-05-01,1,2,3
101,2024-06-01,0,7,7
101,2024-07-01,2,8,10
101,2024-08-01,2,4,6
101,2024-09-01,3,2,5
101,2024-10-01,2,4,6
101,2024-11-01,2,1,3
101,2024-12-01,0,4,4
101,2025-01-01,0,2,2
101,2025-02-01,0,2,2
101,2025-03-01,0,3,3
101,2025-04-01,1,3,4
101,2025-05-01,3,3,6
101,2025-06-01,1,8,9
101,2025-07-01,1,4,5
101,2025-08-01,4,0,4
101,2025-09-01,0,1,1
101,2025-10-01,0,5,5
101,2025-11-01,1,3,4
101,2025-12-01,1,0,1
102,2018-01-01,0,0,0
102,2018-02-01,0,0,0
102,2018-03-01,1,1,2
102,2018-04-01,1,2,3
102,2018-05-01,0,0,0
102,2018-06-01,0,0,0
102,2018-07-01,0,0,0
102,2018-08-01,1,1,2
102,2018-09-01,0,0,0
102,2018-10-01,1,1,2
102,2018-11-01,0,0,0
102,2018-12-01,1,1,2
102,2019-01-01,0,0,0
102,2019-02-01,1,0,1
102,2019-03-01,0,0,0
102,2019-04-01,0,0,0
102,2019-05-01,0,0,0
102,2019-06-01,0,0,0
102,2019-07-01,1,0,1
102,2019-08-01,0,1,1
102,2019-09-01,1,0,1
102,2019-10-01,1,0,1
102,2019-11-01,0,0,0
102,2019-12-01,0,2,2
102,2020-01-01,1,0,1
102,2020-02-01,0,1,1
102,2020-03-01,0,0,0
102,2020-04-01,0,2,2
102,2020-05-01,0,0,0
102,2020-06-01,0,1,1
102,2020-07-01,2,1,3
102,2020-08-01,2,2,4
102,2020-09-01,0,0,0
102,2020-10-01,0,3,3
102,2020-11-01,0,0,0
102,2020-12-01,0,1,1
102,2021-01-01,1,0,1
102,2021-02-01,1,0,1
102,2021-03-01,1,1,2
102,2021-04-01,0,1,1
102,2021-05-01,1,1,2
102,2021-06-01,3,2,5
102,2021-07-01,0,0,0
102,2021-08-01,4,1,5
102,2021-09-01,2,2,4
102,2021-10-01,0,1,1
102,2021-11-01,0,1,1
102,2021-12-01,0,1,1
102,2022-01-01,0,2,2
102,2022-02-01,1,3,4
102,2022-03-01,3,3,6
102,2022-04-01,1,2,3
102,2022-05-01,1,3,4
102,2022-06-01,0,2,2
102,2022-07-01,1,2,3
102,2022-08-01,0,7,7
102,2022-09-01,2,1,3
102,2022-10-01,1,0,1
102,2022-11-01,0,0,0
102,2022-12-01,0,3,3
102,2023-01-01,0,1,1
102,2023-02-01,0,2,2
102,2023-03-01,4,0,4
102,2023-04-01,0,2,2
102,2023-05-01,0,1,1
102,2023-06-01,0,2,2
102,2023-07-01,1,2,3
102,2023-08-01,0,2,2
102,2023-09-01,3,2,5
102,2023-10-01,0,1,1
102,2023-11-01,0,2,2
102,2023-12-01,1,0,1
102,2024-01-01,0,1,1
102,2024-02-01,1,1,2
102,2024-03-01,0,1,1
102,2024-04-01,0,1,1
102,2024-05-01,3,0,3
102,2024-06-01,3,1,4
102,2024-07-01,0,1,1
102,2024-08-01,1,1,2
102,2024-09-01,0,0,0
102,2024-10-01,1,0,1
102,2024-11-01,0,1,1
102,2024-12-01,1,2,3
102,2025-01-01,0,1,1
102,2025-02-01,1,1,2
102,2025-03-01,0,0,0
102,2025-04-01,0,1,1
102,2025-05-01,0,0,0
102,2025-06-01,0,0,0
102,2025-07-01,0,1,1
102,2025-08-01,1,1,2
102,2025-09-01,1,1,2
102,2025-10-01,0,0,0
102,2025-11-01,0,0,0
102,2025-12-01,0,1,1
103,2018-01-01,2,2,4
103,2018-02-01,0,1,1
103,2018-03-01,1,0,1
103,2018-04-01,0,3,3
103,2018-05-01,1,3,4
103,2018-06-01,4,3,7
103,2018-07-01,2,2,4
103,2018-08-01,3,5,8
103,2018-09-01,0,1,1
103,2018-10-01,2,2,4
103,2018-11-01,1,0,1
103,2018-12-01,1,2,3
103,2019-01-01,0,1,1
103,2019-02-01,1,1,2
103,2019-03-01,0,1,1
103,2019-04-01,1,2,3
